Gene.symbol	Gene.ID	adj.P.Val	logFC
		0.841869699018823	-0.084295171111112
		0.842033281820478	0.0593344063888894
		0.842071404317167	-0.061607364611111
EVA1B	55194	0.842091298551608	0.0747803076666642
		0.842133666536742	-0.0755373162222233
		0.84215075640629	-0.0811026558333356
NTRK2	4915	0.84215075640629	0.0451438517222202
		0.842169107062756	-0.102226941055556
ARC	23237	0.842187884695851	-0.0709431986111086
FSIP2	401024	0.842187884695851	0.0330153098333335
TCERG1L	256536	0.84227461761222	0.101792328833334
PTPRB	5787	0.842305374223725	-0.0567098152777779
C5orf60	285679	0.842308201012801	-0.0759705124999988
SLC16A7	9194	0.84239073347022	-0.109139031888888
MIER3	166968	0.842419626143501	0.104600041944447
		0.842419626143501	-0.0712822581111086
BVES	11149	0.842419626143501	-0.0585303280555558
ALG1L	200810	0.842419626143501	-0.0671420976111108
LDLR	3949	0.842419626143501	-0.163406370611115
SPCS1	28972	0.842419626143501	-0.0939604291111067
F2RL3	9002	0.842419626143501	-0.0876978197222238
		0.842500721906766	0.0875267272222224
ARL4A	10124	0.842672956737163	0.202129902222223
		0.842742529815184	-0.0457707730000001
		0.842742529815184	0.0342175167777778
OR1L4	254973	0.842798612543382	-0.0567302574999995
		0.842804662570667	-0.078265727999999
LAMP5	24141	0.842804662570667	-0.1781017785
ST13P5	144106	0.842814031666302	0.0689281480000004
MEDAG	84935	0.842837292568212	0.061079996777778
G6PC3	92579	0.842872054224902	-0.0939655160555555
SSR4	6748	0.842995031704504	0.0636429111111125
OR4D1	26689	0.842995031704504	0.0568338225000011
C8orf44-SGK3///C8orf44	100533105///56260	0.843120408064901	0.143125657888889
		0.843120408064901	-0.0899186932222227
		0.843120408064901	-0.0352187522777783
TNK1///TNK1	8711///8711	0.843120408064901	0.0710056341111125
DDR1	780	0.843120408064901	0.0562582630000019
		0.84323637985559	0.051949480222222
		0.843313076365206	-0.0787502157777755
		0.843313076365206	-0.171933598499999
PRR21	643905	0.843313076365206	-0.0568888642222225
ADAM20	8748	0.843313076365206	0.0521293968888887
GJA9-MYCBP///MYCBP	100527950///26292	0.843324744741924	0.0682383722222202
LOC162137	162137	0.84333480480761	-0.0707621208333356
CYP2F1	1572	0.84333480480761	0.0742747413333333
SYT16	83851	0.84333480480761	0.0515622551666657
SRP9	6726	0.843367387847914	-0.0766005950555577
		0.843367387847914	-0.0869579978888897
		0.843367387847914	-0.103419354833334
SSMEM1	136263	0.843367387847914	-0.0435368091666675
KIAA1671	85379	0.843367387847914	-0.0715485798333333
GJD4	219770	0.843367387847914	-0.0569846457222205
		0.843375046074211	-0.081438315777778
SAMD4B	55095	0.843376338303944	-0.0636736803333333
		0.8433805179464	-0.0681342397222222
EPHX4	253152	0.843409712577864	0.0684531089444453
RGS1	5996	0.843455209382456	-0.237779163722223
OR56A3	390083	0.843725662631697	-0.0621697785555559
CARTPT	9607	0.843782141730833	-0.0586805548333329
		0.843827023072403	-0.0782891997222221
SCARNA9L	100158262	0.844056464454843	0.131476962333333
		0.844101028020742	0.0344732422222229
		0.844145871964316	-0.0688693138888894
		0.844152584396367	0.0540161773333341
		0.844152584396367	0.116223013944444
AMY2B///AMY2A///AMY1C///AMY1B///AMY1A	280///279///278///277///276	0.844160948319395	-0.182294130833334
		0.844180469783345	-0.04880488688889
SYT3	84258	0.844180469783345	-0.0561442244444441
		0.844286092925936	-0.0370346059999997
IFFO2	126917	0.844336769175855	-0.119744612944443
LOC643406///LINC00654	643406///149837	0.844356285630904	0.102816080833332
		0.844443327242447	0.10556664227778
CRLS1	54675	0.844443327242447	0.080281594944446
RNF123	63891	0.844450722316536	0.101361295277776
SLC26A7	115111	0.844450722316536	0.0446590493333336
INTS1	26173	0.84447081094895	-0.0577912276666686
		0.844601117051875	-0.124209773666667
ASB1	51665	0.844603046461738	0.0960408070555561
		0.844614427297067	-0.0869756704444438
ETFDH	2110	0.844710768001332	-0.0786713119444435
		0.844711189568113	-0.131554131833333
DMTF1	9988	0.844909285001757	0.0959475910555536
		0.84491181679687	-0.143466439222223
		0.84491181679687	-0.0658764115000015
OR4C3	256144	0.844932062771031	0.0526588475555561
NFATC2IP	84901	0.844932062771031	0.0409560042777768
C9orf139	401563	0.845023663041071	-0.0790136589444463
		0.845023663041071	0.0299187664444447
		0.845231324800521	0.0303194110555554
CMTM5	116173	0.845241232440414	0.123178049611111
ETNPPL	64850	0.845256481595332	-0.0307890161111115
		0.845270128184485	0.0515524467777784
OR9Q2	219957	0.845270128184485	-0.0462294919444437
		0.845270128184485	0.0997280140555552
		0.845270128184485	-0.075209953277783
		0.845279936045189	0.0665358904444449
LOC646358///DNAJB14	646358///79982	0.845322176512895	0.095146554555555
MRPL32	64983	0.845322176512895	0.0962257002777784
AFF2	2334	0.845322176512895	0.179932592555557
CCDC187	399693	0.845322176512895	-0.0797852349444446
LYSMD3	116068	0.845322176512895	-0.1051101095
		0.845322176512895	-0.14102980388889
UFM1	51569	0.84534238038869	-0.106572457833332
DUSP5P1	574029	0.845725115344002	0.099592757111111
LINC01602	100505477	0.845725115344002	-0.0543547566111111
RPP14	11102	0.845725115344002	-0.0676893279999993
		0.845725115344002	0.106782914444445
COQ7	10229	0.845770868803905	0.110863980555554
		0.845989290395405	0.0610751794999991
		0.845989290395405	0.0397998450000046
KRT25	147183	0.846017433674068	-0.0518963696666654
ANKDD1A	348094	0.846017433674068	-0.0656569212222218
LOC101930169///PRAMEF15///PRAMEF6///PRAMEF11///PRAMEF4///PRAMEF9///PRAMEF5	101930169///653619///440561///440560///400735///343070///343068	0.846017433674068	-0.0491322983333329
MYRF	745	0.846081662281238	0.0875996777222232
		0.846081662281238	-0.0940419547222229
		0.846081662281238	-0.0767331491666647
		0.846214425932748	-0.121196713611111
METTL4	64863	0.846287370405653	0.0794508333888881
DUX4///DUX1///DUX5	100288687///26584///26581	0.846292696329936	0.0793321348333356
		0.84644386674551	0.17189848322222
ZNF548	147694	0.846448847289577	-0.0777178443333337
		0.846489875081198	-0.0349706548888897
		0.846489875081198	-0.0349417156111107
NHP2	55651	0.846489875081198	0.0614028625555552
		0.846489875081198	-0.0752253815000006
FREM2	341640	0.846826223300226	-0.0424912908888886
COX7A2L	9167	0.846932154376615	0.0741924146111117
GDF5OS	554250	0.847007235755163	0.0546117023333337
SFTPA2///SFTPA1///SFTPA2///SFTPA1	729238///653509///729238///653509	0.847007235755163	0.0665135591111126
		0.847007235755163	0.0456941896111109
A2ML1	144568	0.847007235755163	0.0581064832222222
SERPINF2	5345	0.847007235755163	0.0653999266111098
		0.847007235755163	0.160023812999999
		0.847007235755163	0.0337295061111114
		0.847045088978151	-0.0939439660555546
TNXB///TNXA	7148///7146	0.847045088978151	-0.134307594166669
		0.847115123902357	-0.0522878610555555
		0.847115123902357	0.0388917532777775
CDH17	1015	0.847119203965564	0.0453334871111113
ZNF564	163050	0.847119203965564	-0.0907963212222223
		0.847182030232855	0.163053803833334
LSAMP	4045	0.84725502626859	-0.136199515111112
INHBB///INHBB	3625///3625	0.847280124116581	-0.0698726326111121
RAD9A	5883	0.847280124116581	0.0584708856666669
PABPC1	26986	0.847646733739819	-0.0498531283333339
XKR5	389610	0.847646733739819	-0.071371434777777
		0.847664882713304	-0.0939037907222211
		0.847789834873948	-0.0304275134444447
NXPE2	120406	0.847808359061547	0.0474661650000003
		0.847846019401046	-0.0906654544999999
		0.84790827820922	0.044541642944445
		0.84790827820922	-0.0394431337777781
		0.84790827820922	0.0647465962777778
CACNG3	10368	0.84790827820922	0.0511870277222228
FAM153C///FAM153A///FAM153B	653316///285596///202134	0.84790827820922	0.074773832
		0.848165352276954	0.0444298843888884
		0.848171854880303	-0.0302166118333327
		0.848213920141348	0.0763562052777829
SDAD1	55153	0.848318190104232	-0.128005263666666
SSX1	6756	0.848318190104232	-0.0446735073888886
OTOA	146183	0.848422227540605	0.100409299333334
		0.848629118027122	-0.0921744697222238
		0.848629118027122	-0.0674630202777782
		0.848629118027122	0.107839450388889
FAM87A	157693	0.848629118027122	-0.0712727829999995
CDKL2	8999	0.848629118027122	0.0662577129999997
LINC00910	100130581	0.848631206866232	-0.0976431201666665
FOXC2	2303	0.848631206866232	-0.0951699389999998
		0.84875295668817	-0.0672735228888888
RBP3	5949	0.848786155354085	-0.0550911037777775
TACO1	51204	0.848886478460258	0.0731807805555542
ZNF623	9831	0.848886478460258	0.08979256461111
CX3CL1	6376	0.84891243401287	0.0558785730555558
		0.848913618904487	0.18440367427778
CDRT1///FBXW10	374286///10517	0.848918819340966	0.103805227
		0.848918819340966	-0.0279175585
OR7A17	26333	0.848985230210156	-0.0480709008888889
KIAA1549///BRAF///BRAF	57670///673///673	0.848985230210156	0.0867390322777801
RHEBL1	121268	0.849005906414775	0.0674638176111126
		0.849005906414775	0.0849814888888885
TMEM171	134285	0.849172427679503	-0.0529532544444442
		0.849342499044986	0.0400802362222219
FMR1NB	158521	0.849342499044986	-0.0687723923888894
USP31	57478	0.849355777888016	-0.0739518131666674
C19orf24	55009	0.849355777888016	-0.0632062319444406
TRAF6	7189	0.849367784752853	-0.0848172622222219
MTFP1	51537	0.849393523206712	0.0741089586111103
TMEM151A	256472	0.849393523206712	-0.0903284907777797
SETDB1	9869	0.849393523206712	-0.0732400581111108
		0.849422967288144	-0.0870154308888864
MRPS26	64949	0.849422967288144	0.0703129941111094
CLCA2	9635	0.849454552246102	0.03496864011111
LOC150596	150596	0.849515787133765	0.0344043489999994
C22orf24	25775	0.84957301796462	-0.0637949112222227
TPGS1	91978	0.849769960737407	-0.078121425722224
		0.849769960737407	0.150686205833333
PSMG3	84262	0.849816416366499	0.12139880488889
		0.849909305610522	0.141915973777779
		0.849909305610522	0.0849247391666665
LINC00652	29075	0.849909305610522	-0.131719557166668
SVEP1///SVEP1	79987///79987	0.849909305610522	-0.0454721662222224
		0.850011306184833	-0.0365011253333325
ARHGDIA	396	0.850085228121372	-0.11026170561111
		0.850085228121372	0.0470324105000008
BCORL1	63035	0.850085228121372	-0.0714692684444449
RADIL	55698	0.850242155734012	-0.0577826491111111
		0.850248300632087	0.182936187277777
WDR11	55717	0.850329786469361	0.064671707722221
FCRL4	83417	0.850329786469361	-0.0496341663888877
STRADB	55437	0.850378782042059	0.204353893833336
SPEF2	79925	0.850416993988966	0.0759333597222227
ZFAND2B	130617	0.850416993988966	-0.0568170660555571
HAS2	3037	0.85057539438698	0.0618680333333335
GABRQ	55879	0.85057539438698	-0.0397480797222225
		0.85057539438698	-0.0571650236111112
ABHD14B	84836	0.85057539438698	-0.0705749608888873
HSD17B3	3293	0.850576093414561	-0.0497777489444435
		0.850686275405826	-0.0391197235555554
		0.85083728178393	-0.0525664301666673
RAB41	347517	0.850869828514314	-0.052300858833334
		0.850879607863103	-0.0402308357222223
TMEM55B	90809	0.850879607863103	0.076475791888889
		0.850879607863103	-0.14245602611111
ATXN2	6311	0.850917412114755	0.0714912588333316
TTTY1B///TTTY1	100101116///50858	0.85101070006313	-0.0515419911666668
RNF180	285671	0.85111158046911	0.0458615437777778
		0.851114176152123	0.0432065886111115
CABP1	9478	0.85117412776356	0.0594103326666655
DNAJB7	150353	0.851308250566613	0.058103692055556
		0.851334279322737	0.0670434842777787
GIF	2694	0.851364981269347	-0.0556824847222241
ITGB3	3690	0.851365460868068	0.28922353977778
DPF1	8193	0.851463020805002	0.0881869862777771
SBK1	388228	0.851485182340042	-0.0704604233888899
		0.851543559911308	-0.0862836941111116
OR13C2	392376	0.851899092860154	0.0396526743333334
		0.851899092860154	0.0293887672222222
OR5T1	390155	0.851955775625966	0.034175052333334
		0.851955775625966	0.106521423499998
		0.852037813757426	-0.084410428
		0.852126417168027	-0.121818760611113
		0.852126417168027	-0.121999670722221
PREP	5550	0.852126417168027	-0.0621349179444444
ZNF93	81931	0.852126417168027	0.22101332022222
PIGR	5284	0.852126417168027	0.0520140577777779
		0.852126417168027	-0.0416933351666673
DGCR11	25786	0.852149191908929	-0.0464298589999999
UIMC1	51720	0.852149191908929	0.107677457277777
SOX14	8403	0.852149191908929	0.0564661062222225
		0.852149191908929	-0.108077412888889
SPEF1	25876	0.852149191908929	0.0647985106666686
STATH	6779	0.852149191908929	0.116132977833334
NUDT11	55190	0.852149191908929	0.0729212205555561
		0.852149191908929	0.0553979100555555
LYRM1	57149	0.852149191908929	0.13064361
		0.852149191908929	0.0344122188888893
TTC29	83894	0.852149191908929	0.0666519938888888
		0.852149191908929	0.0282354753888896
		0.852149191908929	0.102028669277778
STXBP3	6814	0.852149191908929	0.0837178822777744
		0.852149191908929	-0.0568746970555534
		0.852186044657766	0.0368009414999997
		0.852193029757107	-0.0755813185555532
		0.85231469363869	-0.144485786833333
EP400NL	347918	0.85231469363869	0.0747328068888891
EDF1	8721	0.85231469363869	-0.0626157847222224
SHISA7	729956	0.852418137393051	-0.0611243030000002
		0.852418137393051	-0.0500759740000012
		0.852418137393051	-0.0575416636666657
UVRAG	7405	0.852420863835259	0.079475173777773
NRM	11270	0.852470060100768	0.0977274018888887
		0.852470060100768	-0.123151651888889
UXT	8409	0.852470060100768	-0.123747024555557
LOC650293///OR7E125P///OR7E2P	650293///389616///8587	0.852470060100768	-0.0719002693888893
BRE	9577	0.852470060100768	-0.0601888023333359
EVX2	344191	0.852470060100768	-0.0658023419444449
MGAM2	93432	0.852619409557326	-0.0430530945555554
CHMP4C	92421	0.852630867542244	-0.0611688710000009
LOC100130691	100130691	0.852744027815882	0.118931241222222
MT1A	4489	0.852878755546073	0.0721723543333317
ZSCAN5A	79149	0.852904783818255	-0.0654909436111115
ATAD2B	54454	0.852942565226772	0.0718304893888879
		0.852942565226772	-0.0488188601666693
HAUS7///TREX2	55559///11219	0.85297679597002	-0.051684028944444
LOC100131792	100131792	0.85297679597002	0.059521695944444
MFAP3	4238	0.85297679597002	-0.0890520966111135
LYPD6	130574	0.853015723232941	-0.0528398549444442
		0.853015723232941	0.081421942944444
GPX1	2876	0.853158865017014	-0.117886260555556
ZSWIM4	65249	0.853158865017014	-0.048804462222221
		0.85320837560217	-0.0833877884444432
		0.853221527191745	-0.0345391301666669
		0.853224859064883	-0.0340231632777783
		0.853224859064883	0.173813594944443
ZAR1L	646799	0.853224859064883	0.0423582859999998
SPO11	23626	0.853224883806586	0.0328425730555555
ZNF200	7752	0.853230211343649	0.0640427045555558
NRSN1	140767	0.853303752315498	0.0576366815555551
ITFG1	81533	0.853308354506659	-0.0765198681111108
FMO1	2326	0.853435803440419	0.0364810603888888
UQCR10	29796	0.853435803440419	-0.0635657383888901
MIR455	619556	0.853435803440419	-0.056035134888889
		0.853435803440419	0.030371520444445
		0.853435803440419	-0.154004895222224
TXLNG	55787	0.853538389789798	0.0859981635555549
SNORD115-24///SNORD115-44///SNORD115-43///SNORD115-42///SNORD115-41///SNORD115-40///SNORD115-39///SNORD115-38///SNORD115-36///SNORD115-34///SNORD115-30///SNORD115-29///SNORD115-26///SNORD115-21///SNORD115-16///SNORD115-15///SNORD115-14///SNORD115-13///SNORD115-12///SNORD115-11///SNORD115-10///SNORD115-9///SNORD115-8///SNORD115-6///SNORD115-5///SNORD115-4///SNORD115-1///SNRPN	100036563///100033818///100033817///100033816///100033815///100033814///100033813///100033812///100033810///100033808///100033804///100033803///100033802///100033603///100033454///100033453///100033451///100033450///100033449///100033448///100033447///100033446///100033445///100033443///100033442///100033441///338433///6638	0.853538389789798	-0.0567772266666662
SLC25A51	92014	0.853542928307705	0.0828109148888885
		0.853558865515744	0.075106173388888
PMF1-BGLAP///BGLAP	100527963///632	0.853562156572538	0.0462903307777776
RFPL1	5988	0.853645983652236	-0.0441322453888882
		0.853715314601993	0.0902178758888894
SLC40A1	30061	0.853715314601993	-0.256904155333334
		0.853766333800174	-0.134191367777779
		0.853776552340833	-0.0743004833333298
		0.853814174237907	-0.0650125961666683
SRPX2	27286	0.853845814005497	0.0562157551666655
PPIE	10450	0.85390986818911	-0.0585423482222218
MIR9-3	407051	0.854073186237508	0.0772099984444456
ATF7	11016	0.854110840750088	-0.0703947287777806
NDRG2	57447	0.854181474756625	-0.168609928277777
		0.854210339790929	0.0991829260555557
LOC100506242	100506242	0.854450676638763	0.141081811166669
DCUN1D3	123879	0.854651673754364	0.141013980222226
MAGEA4	4103	0.854652833334639	0.0836077348888895
VAT1L	57687	0.854875774852553	0.0471936351666673
LCE1E	353135	0.854875774852553	-0.103002313666666
TONSL	4796	0.854875774852553	0.055936506500001
LMBRD2	92255	0.854875774852553	0.100832054722222
GTPBP10	85865	0.854875774852553	-0.118435150277777
		0.854928672624224	0.0805684344444444
		0.854928672624224	-0.0354873309999997
DNAH5	1767	0.854928672624224	0.0374417149444435
TAS2R60	338398	0.854928672624224	-0.0967448526666672
KIDINS220	57498	0.854928672624224	-0.106797374444442
MUC4	4585	0.854928672624224	0.0531085833888909
ZNF799	90576	0.854928672624224	-0.0832610124444448
RMDN3	55177	0.854928672624224	0.0742000702777768
TAS2R46	259292	0.85506154462667	0.131191955888889
GCKR	2646	0.855196581175699	-0.0381400199444446
TYK2	7297	0.855267692368582	-0.0851283463888883
		0.855462135497097	0.114673352944445
ELMO2	63916	0.855473522394907	-0.0778099245555532
		0.85549745116104	0.0519489558888884
PIN4	5303	0.85549745116104	-0.111632546499998
DOHH	83475	0.85549745116104	0.0544156706111121
		0.85549745116104	-0.0555152244444446
PIGH	5283	0.85549745116104	-0.116441214833334
PRX	57716	0.85549745116104	0.0742448987777786
TMEM178A	130733	0.85549745116104	0.0838371871666661
NPAS4	266743	0.85549745116104	0.0496833210555563
TXNDC8	255220	0.85549745116104	0.0308155216666659
EIF5A2	56648	0.85549745116104	0.110922281333331
